,CustomerID,Age,Gender,Country,Income,ProductQuality,ServiceQuality,PurchaseFrequency,FeedbackScore,LoyaltyLevel
29763,29764,55,Female,Germany,79411,9,2,18,Low,Bronze
29764,29765,52,Male,France,108735,1,1,13,Medium,Bronze
29765,29766,54,Male,USA,86040,10,9,16,High,Silver
29766,29767,63,Male,UK,44970,3,6,1,Low,Bronze
29767,29768,61,Female,USA,82719,10,3,3,Low,Gold
29768,29769,62,Male,UK,47429,1,7,15,Low,Gold
29769,29770,62,Female,UK,54768,2,6,3,High,Silver
29770,29771,46,Male,Germany,55653,5,9,20,High,Silver
29771,29772,66,Male,USA,106633,9,6,16,Low,Gold
29772,29773,41,Female,USA,34610,4,10,10,High,Silver
29773,29774,32,Male,UK,82703,6,6,1,Low,Bronze
29774,29775,23,Male,Canada,42128,5,2,10,Medium,Bronze
29775,29776,49,Male,France,111729,7,1,19,High,Silver
29776,29777,61,Female,France,58373,8,7,12,Low,Silver
29777,29778,51,Female,Canada,46056,8,2,11,Medium,Silver
29778,29779,53,Male,Germany,67387,4,10,1,Medium,Silver
29779,29780,37,Male,Canada,61425,10,5,17,Low,Silver
29780,29781,29,Female,Canada,105620,2,9,12,Low,Bronze
29781,29782,52,Female,Germany,95543,2,10,18,Low,Silver
29782,29783,66,Male,UK,84147,7,1,3,Low,Gold
29783,29784,55,Male,USA,44635,7,10,4,Low,Gold
29784,29785,34,Male,France,83952,1,6,18,High,Gold
29785,29786,44,Female,France,82101,3,9,16,Medium,Bronze
29786,29787,34,Female,France,112877,5,7,14,Medium,Bronze
29787,29788,28,Female,Canada,81495,1,7,17,High,Silver
29788,29789,56,Female,UK,87890,7,1,6,Low,Silver
29789,29790,19,Male,UK,113838,1,9,6,High,Silver
29790,29791,68,Female,Canada,65633,3,6,7,Medium,Silver
29791,29792,19,Female,Germany,49879,7,9,15,High,Silver
29792,29793,46,Female,Germany,65137,2,6,14,Low,Silver
29793,29794,62,Male,UK,78250,3,8,9,Medium,Bronze
29794,29795,41,Male,Canada,112961,10,4,18,Medium,Gold
29795,29796,41,Male,France,43256,3,7,16,Medium,Bronze
29796,29797,33,Male,USA,99665,4,10,12,High,Gold
29797,29798,48,Female,UK,104763,6,6,5,Low,Silver
29798,29799,66,Female,France,46660,1,9,15,Medium,Silver
29799,29800,60,Male,UK,70409,5,1,11,High,Silver
29800,29801,26,Male,USA,118703,7,1,20,High,Bronze
29801,29802,44,Male,Germany,117758,7,5,14,High,Gold
29802,29803,58,Female,UK,85062,10,1,4,Low,Bronze
29803,29804,31,Female,Canada,48836,7,7,14,Medium,Bronze
29804,29805,62,Female,Germany,89452,8,10,3,Low,Bronze
29805,29806,42,Female,Germany,93786,2,10,4,Low,Gold
29806,29807,60,Male,France,60393,7,6,17,High,Bronze
29807,29808,61,Male,Canada,52538,8,9,10,Low,Bronze
29808,29809,39,Female,UK,45736,5,2,1,High,Gold
29809,29810,52,Female,UK,109860,1,10,11,High,Bronze
29810,29811,50,Male,Canada,113914,7,3,18,Medium,Bronze
29811,29812,44,Male,Germany,89552,2,4,15,High,Bronze
29812,29813,57,Male,UK,58832,5,7,4,Medium,Bronze
29813,29814,43,Female,UK,44948,1,9,10,Low,Silver
29814,29815,36,Male,UK,91943,6,2,3,High,Silver
29815,29816,62,Female,USA,59281,7,3,1,Low,Silver
29816,29817,56,Male,Canada,37283,4,5,10,High,Silver
29817,29818,62,Female,USA,52403,8,1,6,Low,Bronze
29818,29819,43,Male,USA,92171,10,6,12,Medium,Gold
29819,29820,23,Male,France,60239,10,3,7,High,Bronze
29820,29821,20,Male,UK,115283,3,4,19,High,Gold
29821,29822,23,Male,USA,44435,5,7,19,Low,Gold
29822,29823,45,Male,Canada,73986,2,6,5,Medium,Silver
29823,29824,20,Male,France,58983,9,1,8,Low,Bronze
29824,29825,30,Female,France,80775,7,5,10,Medium,Gold
29825,29826,30,Male,Germany,74162,7,10,10,High,Silver
29826,29827,30,Female,Germany,31165,6,6,11,Medium,Bronze
29827,29828,18,Male,France,79631,2,10,10,Medium,Bronze
29828,29829,57,Male,Canada,42534,3,5,19,Low,Gold
29829,29830,54,Male,USA,63886,8,7,14,Medium,Gold
29830,29831,48,Male,Germany,52750,2,1,9,High,Bronze
29831,29832,69,Female,USA,34131,6,4,2,Low,Gold
29832,29833,34,Male,Canada,86994,2,6,19,High,Gold
29833,29834,26,Male,USA,108367,2,3,16,Medium,Gold
29834,29835,62,Male,France,69424,1,6,9,Low,Silver
29835,29836,30,Female,Germany,37399,4,7,11,Low,Bronze
29836,29837,54,Female,Canada,89276,2,5,15,Medium,Silver
29837,29838,31,Male,France,64122,8,4,14,High,Gold
29838,29839,28,Male,Canada,55586,4,7,20,High,Bronze
29839,29840,42,Male,Germany,34170,1,8,14,Medium,Gold
29840,29841,48,Male,USA,58312,1,10,11,Low,Silver
29841,29842,31,Female,Canada,66740,6,3,5,High,Bronze
29842,29843,24,Female,Germany,112044,9,5,12,Medium,Silver
29843,29844,41,Female,France,90606,2,1,18,Medium,Gold
29844,29845,66,Female,Germany,40722,5,6,13,Low,Gold
29845,29846,53,Female,USA,65915,7,9,4,Low,Bronze
29846,29847,59,Female,Germany,57699,5,10,11,Medium,Bronze
29847,29848,59,Male,France,46588,5,7,9,High,Gold
29848,29849,64,Male,France,34290,3,3,10,Medium,Gold
29849,29850,69,Male,Canada,75003,5,8,6,Medium,Bronze
29850,29851,61,Female,France,78558,1,10,6,High,Silver
29851,29852,58,Male,UK,119505,9,9,20,Low,Bronze
29852,29853,20,Female,France,79427,1,1,6,Low,Gold
29853,29854,64,Male,USA,113622,3,6,15,Medium,Gold
29854,29855,61,Female,France,33635,8,8,18,Low,Bronze
29855,29856,43,Male,Canada,66401,1,2,5,Low,Silver
29856,29857,64,Male,France,111960,7,4,5,Medium,Silver
29857,29858,43,Female,Germany,86112,3,2,1,Low,Silver
29858,29859,18,Male,Germany,95606,3,7,3,High,Bronze
29859,29860,32,Female,Germany,87144,5,2,19,Medium,Silver
29860,29861,28,Male,UK,81240,6,9,16,Low,Gold
29861,29862,54,Male,Canada,108315,2,3,20,High,Silver
29862,29863,24,Male,Germany,99836,3,8,4,Low,Gold
29863,29864,29,Male,Germany,39628,7,2,6,High,Bronze
29864,29865,69,Male,Germany,108509,6,7,19,High,Gold
29865,29866,55,Female,Canada,84530,7,2,6,Medium,Silver
29866,29867,20,Female,Germany,79181,2,3,3,Medium,Silver
29867,29868,59,Female,UK,31877,7,8,16,Low,Silver
29868,29869,43,Male,Germany,92209,1,9,1,Medium,Gold
29869,29870,47,Female,USA,93240,6,8,6,High,Gold
29870,29871,49,Female,UK,53043,9,1,9,Low,Bronze
29871,29872,53,Male,USA,81655,8,2,9,Medium,Silver
29872,29873,62,Male,Germany,104130,2,10,10,High,Gold
29873,29874,68,Male,Germany,98180,9,4,18,Medium,Bronze
29874,29875,54,Female,Canada,78915,10,2,14,Low,Silver
29875,29876,35,Female,USA,99842,9,3,6,Medium,Bronze
29876,29877,18,Male,USA,83626,8,7,6,Low,Gold
29877,29878,38,Female,France,87735,6,10,14,Low,Bronze
29878,29879,45,Female,France,57400,4,4,15,Low,Bronze
29879,29880,65,Female,France,32793,7,6,20,Low,Bronze
29880,29881,33,Female,France,107624,2,3,4,Low,Gold
29881,29882,65,Male,USA,91649,8,2,17,Low,Bronze
29882,29883,45,Male,Canada,55423,1,6,7,Low,Bronze
29883,29884,39,Male,France,100484,7,5,10,Medium,Silver
29884,29885,36,Female,USA,81438,6,10,13,Low,Bronze
29885,29886,65,Male,Canada,84168,4,7,3,Medium,Gold
29886,29887,18,Male,Canada,42790,7,5,1,Low,Silver
29887,29888,48,Female,France,32542,1,8,8,Low,Bronze
29888,29889,69,Male,USA,37055,1,2,4,High,Silver
29889,29890,69,Female,UK,31712,3,10,17,Medium,Bronze
29890,29891,59,Male,USA,116600,8,1,18,High,Gold
29891,29892,51,Female,Canada,113941,7,1,8,Low,Silver
29892,29893,63,Male,Germany,94846,1,7,18,High,Bronze
29893,29894,57,Male,France,106492,7,4,18,Low,Gold
29894,29895,23,Male,Canada,54124,7,7,19,Medium,Silver
29895,29896,45,Female,UK,35675,5,10,19,Medium,Bronze
29896,29897,20,Female,UK,98375,1,10,19,Medium,Bronze
29897,29898,48,Male,UK,77282,7,9,15,High,Bronze
29898,29899,33,Female,UK,108731,10,4,3,Medium,Bronze
29899,29900,34,Female,USA,84921,10,10,1,Low,Silver
29900,29901,61,Female,Canada,65742,1,7,5,High,Bronze
29901,29902,44,Male,UK,61159,6,4,16,Low,Silver
29902,29903,68,Male,Canada,119347,3,7,13,High,Silver
29903,29904,41,Male,Canada,73365,2,6,12,High,Bronze
29904,29905,37,Female,Germany,96057,1,10,12,High,Silver
29905,29906,49,Male,USA,108786,8,3,14,Medium,Silver
29906,29907,52,Male,Germany,105760,1,6,18,Low,Gold
29907,29908,30,Male,France,96260,9,2,1,Low,Bronze
29908,29909,65,Male,France,98261,5,6,20,Low,Bronze
29909,29910,60,Male,France,33045,5,8,15,Low,Bronze
29910,29911,37,Male,Germany,88396,3,8,20,Low,Bronze
29911,29912,65,Female,Canada,56212,10,8,12,High,Bronze
29912,29913,69,Male,France,118251,3,5,3,Medium,Bronze
29913,29914,19,Male,France,76266,5,8,11,Medium,Gold
29914,29915,21,Male,Germany,95668,1,10,8,Low,Bronze
29915,29916,44,Female,Canada,53554,9,5,20,High,Bronze
29916,29917,42,Male,France,80033,8,4,6,High,Gold
29917,29918,21,Female,USA,39565,7,10,4,Medium,Silver
29918,29919,49,Female,France,46174,3,8,17,Low,Bronze
29919,29920,34,Female,Germany,108887,3,8,10,Medium,Gold
29920,29921,18,Male,Germany,84791,1,9,19,Medium,Gold
29921,29922,50,Female,USA,115099,1,1,8,Medium,Gold
29922,29923,47,Male,Canada,92647,3,5,9,Low,Bronze
29923,29924,22,Male,USA,34044,9,3,6,High,Gold
29924,29925,29,Female,France,97957,9,4,11,High,Gold
29925,29926,55,Female,Germany,43749,3,2,13,Medium,Gold
29926,29927,49,Male,Canada,90236,6,1,15,Low,Gold
29927,29928,55,Male,France,63865,2,1,1,Low,Gold
29928,29929,34,Female,USA,113252,10,8,18,Low,Gold
29929,29930,62,Male,France,93385,6,4,6,Low,Silver
29930,29931,57,Male,USA,85109,2,8,17,High,Bronze
29931,29932,49,Female,UK,63662,2,4,6,Low,Silver
29932,29933,41,Male,UK,51403,6,8,17,Low,Gold
29933,29934,29,Male,Germany,50532,5,1,4,High,Gold
29934,29935,64,Male,Canada,54124,2,4,6,Low,Bronze
29935,29936,48,Male,Germany,64727,9,5,13,Medium,Bronze
29936,29937,36,Female,France,102387,10,3,14,Medium,Gold
29937,29938,46,Male,UK,61502,2,3,15,Low,Silver
29938,29939,38,Female,Germany,56124,1,9,4,Low,Gold
29939,29940,43,Female,USA,55306,8,5,19,High,Bronze
29940,29941,69,Male,Canada,79836,1,6,20,High,Bronze
29941,29942,45,Male,UK,84094,10,8,11,High,Gold
29942,29943,34,Male,Canada,36678,9,2,1,Low,Silver
29943,29944,26,Male,Canada,88918,4,1,17,High,Gold
29944,29945,38,Female,UK,38468,9,8,12,High,Silver
29945,29946,67,Male,USA,63933,6,5,17,Medium,Silver
29946,29947,51,Female,USA,61519,9,7,18,High,Bronze
29947,29948,28,Male,USA,107289,1,5,12,Medium,Silver
29948,29949,37,Male,Canada,38427,8,8,10,High,Bronze
29949,29950,66,Female,USA,103099,8,1,14,High,Bronze
29950,29951,67,Female,France,71790,5,8,13,High,Gold
29951,29952,64,Female,France,88697,8,2,9,Medium,Bronze
29952,29953,56,Female,USA,80965,6,9,20,High,Bronze
29953,29954,33,Female,USA,71390,10,3,13,Low,Silver
29954,29955,46,Male,UK,74440,4,5,13,Low,Bronze
29955,29956,18,Female,UK,108451,4,4,11,High,Gold
29956,29957,35,Female,Germany,111902,2,2,16,High,Silver
29957,29958,39,Male,Canada,65932,9,5,10,High,Bronze
29958,29959,25,Male,Canada,118262,3,3,16,Low,Bronze
29959,29960,24,Female,UK,32289,6,1,9,Medium,Bronze
29960,29961,42,Male,France,68690,8,9,6,High,Silver
29961,29962,47,Male,Germany,100748,10,6,17,Medium,Gold
29962,29963,51,Male,UK,63095,5,4,7,Low,Silver
29963,29964,61,Male,Germany,82146,2,7,13,Medium,Gold
29964,29965,65,Male,Canada,84714,3,4,19,Medium,Silver
29965,29966,58,Male,Canada,38211,6,6,11,High,Bronze
29966,29967,69,Female,Canada,94146,6,6,5,High,Bronze
29967,29968,28,Female,France,75839,5,8,13,Low,Gold
29968,29969,32,Male,UK,57709,9,2,3,High,Gold
29969,29970,52,Female,Germany,66124,3,6,7,Low,Bronze
29970,29971,40,Female,UK,31371,2,6,4,Low,Bronze
29971,29972,62,Male,Canada,47185,8,2,4,Medium,Silver
29972,29973,38,Male,Canada,46720,2,9,7,Medium,Silver
29973,29974,45,Male,UK,82739,1,1,8,Medium,Silver
29974,29975,30,Male,USA,115043,10,3,6,Low,Bronze
29975,29976,51,Female,USA,36241,8,2,2,High,Gold
29976,29977,55,Male,UK,88397,3,1,2,Low,Gold
29977,29978,23,Female,Canada,43036,1,1,7,High,Bronze
29978,29979,61,Male,Germany,92138,4,1,18,Medium,Bronze
29979,29980,21,Female,USA,39535,9,5,18,High,Gold
29980,29981,22,Male,UK,49166,1,3,2,High,Silver
29981,29982,57,Male,France,86618,8,9,6,Low,Bronze
29982,29983,23,Male,UK,115343,1,2,17,Medium,Gold
29983,29984,38,Male,Canada,108647,5,4,5,High,Silver
29984,29985,45,Female,UK,75281,7,10,1,Medium,Gold
29985,29986,20,Male,USA,88860,9,8,10,Medium,Silver
29986,29987,40,Female,USA,40885,7,1,19,Medium,Silver
29987,29988,25,Female,UK,74290,8,4,5,Low,Silver
29988,29989,36,Male,Germany,88791,1,1,9,High,Gold
29989,29990,28,Male,UK,36258,6,7,5,Medium,Gold
29990,29991,67,Female,Germany,37973,4,5,8,Medium,Bronze
29991,29992,27,Male,USA,78127,9,10,17,Medium,Gold
29992,29993,45,Female,France,101568,5,1,15,Medium,Gold
29993,29994,37,Male,Germany,34274,2,3,14,Low,Bronze
29994,29995,61,Male,UK,87754,8,3,6,Low,Bronze
29995,29996,69,Male,Canada,53245,4,6,3,Low,Bronze
29996,29997,45,Female,Canada,33671,9,5,6,Low,Gold
29997,29998,46,Male,UK,75716,10,3,8,High,Gold
29998,29999,25,Female,USA,63600,4,5,14,Low,Gold
29999,30000,36,Male,USA,117465,9,4,12,Low,Silver
30000,30001,65,Female,USA,62863,10,7,3,Low,Bronze
30001,30002,38,Male,UK,117870,7,8,11,Medium,Silver
30002,30003,35,Female,Canada,52841,3,2,3,Medium,Silver
30003,30004,26,Male,France,76959,7,6,4,Medium,Bronze
30004,30005,21,Female,Canada,116271,4,9,9,Medium,Gold
30005,30006,58,Female,USA,99200,8,2,2,Medium,Bronze
30006,30007,42,Female,UK,74605,6,3,2,Medium,Silver
30007,30008,51,Female,UK,33394,8,1,17,High,Bronze
30008,30009,26,Female,France,73804,9,6,10,Medium,Gold
30009,30010,26,Female,Canada,63938,4,6,9,Medium,Bronze
30010,30011,35,Male,USA,116900,7,4,16,High,Bronze
30011,30012,28,Male,France,98080,8,2,14,Low,Silver
30012,30013,30,Male,USA,69654,2,6,4,Low,Bronze
30013,30014,55,Female,Canada,81822,4,5,15,Low,Bronze
30014,30015,26,Male,France,86513,8,4,15,Low,Gold
30015,30016,33,Female,USA,71128,2,9,13,Medium,Gold
30016,30017,21,Female,Germany,55203,6,3,10,Medium,Silver
30017,30018,51,Male,UK,36008,2,2,2,Low,Gold
30018,30019,24,Male,Canada,108219,4,8,14,High,Gold
30019,30020,32,Male,UK,90887,4,10,8,High,Gold
30020,30021,55,Female,USA,43648,4,1,1,Medium,Bronze
30021,30022,28,Male,France,52415,2,8,17,Low,Gold
30022,30023,49,Female,USA,53606,2,9,13,High,Gold
30023,30024,44,Female,Germany,109853,2,3,3,High,Bronze
30024,30025,47,Female,Germany,98517,7,1,14,Low,Gold
30025,30026,69,Male,Canada,90798,1,3,17,High,Bronze
30026,30027,34,Male,UK,99684,4,2,12,Medium,Bronze
30027,30028,53,Male,USA,86124,10,4,9,Medium,Gold
30028,30029,36,Male,Germany,67847,7,9,8,Low,Silver
30029,30030,24,Female,France,112349,6,3,5,High,Silver
30030,30031,60,Female,USA,53490,3,5,13,Medium,Gold
30031,30032,62,Female,Canada,103571,8,4,2,Medium,Silver
30032,30033,38,Female,France,104006,1,3,13,Medium,Bronze
30033,30034,45,Male,UK,75541,4,9,3,Low,Bronze
30034,30035,20,Male,Canada,87575,6,9,9,Low,Silver
30035,30036,31,Female,UK,64082,6,4,4,Low,Gold
30036,30037,19,Male,UK,55647,4,4,14,Low,Gold
30037,30038,46,Female,Germany,108288,10,9,19,Low,Silver
30038,30039,35,Female,UK,115524,5,3,18,High,Silver
30039,30040,54,Male,France,82979,2,6,10,Medium,Bronze
30040,30041,62,Female,France,58226,2,2,2,High,Bronze
30041,30042,62,Male,France,85589,9,9,1,Low,Gold
30042,30043,41,Male,USA,73316,6,9,10,Medium,Gold
30043,30044,63,Female,Germany,78418,10,8,13,Low,Bronze
30044,30045,29,Male,Germany,104465,6,9,1,Medium,Silver
30045,30046,62,Male,France,46370,4,2,14,High,Gold
30046,30047,49,Female,USA,111743,4,8,14,Medium,Silver
30047,30048,35,Male,UK,33139,8,6,13,Medium,Bronze
30048,30049,30,Male,UK,70520,1,9,8,Low,Silver
30049,30050,21,Male,UK,75493,5,4,18,High,Bronze
30050,30051,40,Male,Germany,105584,6,5,6,High,Bronze
30051,30052,27,Male,UK,72505,5,1,1,High,Silver
30052,30053,22,Male,USA,95267,10,3,6,High,Silver
30053,30054,67,Female,USA,103310,5,2,6,Medium,Bronze
30054,30055,57,Male,UK,77218,2,1,8,Medium,Gold
30055,30056,31,Female,Germany,101587,7,9,13,Low,Bronze
30056,30057,51,Female,Canada,67369,1,5,11,Medium,Silver
30057,30058,45,Female,France,30805,5,5,14,High,Silver
30058,30059,25,Female,UK,80512,6,6,3,High,Bronze
30059,30060,33,Female,UK,116211,10,1,16,Medium,Silver
30060,30061,48,Female,France,56218,1,2,13,High,Silver
30061,30062,24,Male,Canada,105044,10,5,20,Low,Bronze
30062,30063,20,Male,UK,117313,7,1,12,Medium,Bronze
30063,30064,46,Female,UK,53796,1,7,11,High,Silver
30064,30065,53,Female,Canada,105044,4,3,14,Medium,Silver
30065,30066,56,Female,France,39891,6,9,18,Medium,Silver
30066,30067,21,Male,USA,53899,3,7,16,High,Silver
30067,30068,26,Male,UK,83416,6,8,3,High,Gold
30068,30069,34,Female,UK,110938,3,4,4,High,Gold
30069,30070,66,Female,Germany,95531,9,9,16,High,Gold
30070,30071,37,Female,Canada,105601,1,5,1,High,Gold
30071,30072,31,Female,UK,111828,10,1,6,High,Gold
30072,30073,63,Female,Germany,55813,4,6,3,Medium,Silver
30073,30074,46,Female,USA,65189,2,1,5,High,Bronze
30074,30075,30,Male,Canada,85726,10,6,11,Low,Gold
30075,30076,53,Male,USA,99335,4,7,8,Medium,Bronze
30076,30077,62,Male,Germany,111560,5,3,2,Low,Bronze
30077,30078,34,Female,France,60642,4,2,20,Low,Bronze
30078,30079,64,Male,Canada,34294,8,3,8,Medium,Silver
30079,30080,67,Male,France,61223,8,1,18,High,Silver
30080,30081,60,Female,Germany,81842,2,4,17,High,Silver
30081,30082,21,Female,Canada,84597,8,8,12,Medium,Silver
30082,30083,37,Female,UK,100735,10,2,11,Medium,Gold
30083,30084,28,Female,Germany,94332,10,9,2,Low,Silver
30084,30085,59,Female,Germany,65590,9,6,12,High,Silver
30085,30086,39,Male,USA,112358,6,6,10,Medium,Silver
30086,30087,62,Male,France,94458,4,3,15,High,Gold
30087,30088,25,Female,Canada,116529,1,6,8,Low,Bronze
30088,30089,45,Female,Canada,42503,2,8,2,Low,Silver
30089,30090,62,Male,UK,63177,9,9,1,Low,Bronze
30090,30091,58,Male,Canada,38501,3,7,4,Low,Gold
30091,30092,47,Male,UK,76581,1,9,20,High,Silver
30092,30093,50,Female,Canada,107832,10,9,5,Low,Gold
30093,30094,50,Female,USA,68117,6,10,12,Medium,Gold
30094,30095,64,Female,Germany,105875,6,8,14,High,Bronze
30095,30096,53,Female,Canada,38168,1,8,17,Low,Silver
30096,30097,44,Male,Germany,37598,4,5,19,High,Gold
30097,30098,37,Male,France,111245,3,9,11,Medium,Bronze
30098,30099,50,Female,Germany,75999,4,1,7,High,Bronze
30099,30100,42,Male,France,105597,2,5,1,Low,Gold
30100,30101,61,Female,Canada,59389,6,3,17,Low,Silver
30101,30102,60,Male,USA,60615,5,1,5,High,Gold
30102,30103,36,Female,USA,83121,7,9,7,Medium,Gold
30103,30104,64,Female,Germany,81742,7,8,3,Medium,Bronze
30104,30105,38,Male,USA,59916,10,6,4,Low,Silver
30105,30106,59,Male,France,92527,7,6,15,Medium,Silver
30106,30107,50,Male,USA,58590,7,5,4,Medium,Silver
30107,30108,20,Male,USA,73904,5,7,6,Low,Silver
30108,30109,31,Male,USA,43217,3,7,16,High,Gold
30109,30110,32,Female,UK,78287,6,5,7,High,Bronze
30110,30111,50,Female,UK,101407,8,4,19,High,Silver
30111,30112,59,Female,Germany,34926,2,4,13,Low,Gold
30112,30113,39,Male,Canada,64995,1,10,20,High,Gold
30113,30114,18,Female,Canada,76155,7,3,17,Low,Silver
30114,30115,48,Male,France,84319,5,5,6,Medium,Silver
30115,30116,64,Male,France,85426,1,10,13,Medium,Gold
30116,30117,52,Male,Germany,49698,3,1,20,Low,Bronze
30117,30118,37,Female,UK,112317,5,2,7,High,Gold
30118,30119,49,Female,USA,115845,10,3,14,Medium,Silver
30119,30120,29,Male,UK,63817,10,8,5,Low,Bronze
30120,30121,68,Female,UK,72198,8,6,9,Low,Bronze
30121,30122,33,Female,Germany,71475,2,2,15,Low,Gold
30122,30123,25,Male,UK,93916,4,4,2,Low,Gold
30123,30124,31,Male,Canada,108698,7,10,5,Medium,Gold
30124,30125,35,Female,UK,53220,7,6,5,Low,Bronze
30125,30126,47,Female,Canada,69664,7,10,15,Low,Silver
30126,30127,50,Male,France,93935,3,7,15,Medium,Bronze
30127,30128,51,Female,France,33417,7,7,1,High,Silver
30128,30129,61,Female,Germany,103437,2,6,6,Medium,Gold
30129,30130,66,Female,USA,49570,10,6,1,Low,Silver
30130,30131,51,Male,UK,78507,5,4,19,Medium,Bronze
30131,30132,66,Male,USA,58316,2,2,17,Medium,Gold
30132,30133,24,Male,Canada,92012,8,2,4,Medium,Bronze
30133,30134,23,Female,USA,99773,4,2,12,High,Silver
30134,30135,23,Male,UK,116980,1,2,19,Medium,Silver
30135,30136,39,Male,USA,108869,9,2,2,Medium,Gold
30136,30137,25,Female,USA,62735,8,2,19,High,Gold
30137,30138,54,Female,USA,51968,9,1,11,High,Silver
30138,30139,32,Female,Germany,65461,6,6,8,High,Silver
30139,30140,43,Female,USA,105524,9,8,18,Medium,Gold
30140,30141,56,Male,UK,70188,4,8,6,Medium,Silver
30141,30142,20,Male,UK,49555,4,2,7,Low,Silver
30142,30143,27,Female,USA,48929,9,6,19,Medium,Silver
30143,30144,20,Male,Germany,72213,6,3,8,Medium,Silver
30144,30145,47,Male,Canada,50660,9,8,11,Low,Silver
30145,30146,63,Female,USA,50843,6,10,2,Low,Bronze
30146,30147,39,Female,Germany,110766,1,10,14,High,Silver
30147,30148,20,Female,France,71807,5,3,12,Medium,Bronze
30148,30149,18,Male,UK,66163,6,6,2,Low,Gold
30149,30150,50,Male,France,32798,10,4,10,High,Bronze
30150,30151,36,Male,UK,84352,6,10,8,Low,Bronze
30151,30152,53,Male,Canada,39602,1,6,5,High,Gold
30152,30153,51,Male,Germany,111608,10,8,11,Medium,Gold
30153,30154,48,Male,Canada,80597,5,9,17,High,Gold
30154,30155,60,Female,France,65212,1,3,15,Medium,Gold
30155,30156,41,Female,Germany,61071,7,6,8,High,Gold
30156,30157,29,Female,France,56038,2,8,5,High,Bronze
30157,30158,30,Female,USA,106529,1,6,9,High,Bronze
30158,30159,33,Male,France,97329,8,10,18,Medium,Bronze
30159,30160,33,Female,Canada,93140,9,9,12,Low,Gold
30160,30161,68,Female,Canada,37533,4,10,2,High,Silver
30161,30162,69,Female,USA,30348,1,5,14,Medium,Bronze
30162,30163,37,Female,Germany,30716,9,5,4,Medium,Gold
30163,30164,58,Male,France,76001,10,7,10,Low,Gold
30164,30165,65,Male,France,105923,1,4,7,Medium,Silver
30165,30166,44,Male,France,47200,1,7,13,Medium,Gold
30166,30167,56,Female,Germany,58408,1,5,7,Medium,Bronze
30167,30168,30,Female,Canada,96442,1,1,15,Medium,Bronze
30168,30169,21,Male,USA,58135,5,1,16,High,Bronze
30169,30170,49,Female,Germany,85601,5,8,2,Medium,Gold
30170,30171,62,Female,USA,55128,2,2,1,Medium,Gold
30171,30172,57,Male,UK,58790,9,5,11,Medium,Bronze
30172,30173,51,Female,USA,83832,4,1,20,High,Gold
30173,30174,56,Female,UK,104755,4,2,2,Low,Silver
30174,30175,60,Female,USA,108378,4,9,12,High,Bronze
30175,30176,34,Female,UK,39934,1,5,9,High,Silver
30176,30177,41,Female,France,79025,1,6,6,High,Gold
30177,30178,46,Female,Germany,67387,1,3,10,High,Silver
30178,30179,63,Female,France,41860,5,8,15,High,Bronze
30179,30180,45,Female,Canada,31391,1,3,3,Low,Bronze
30180,30181,62,Female,Germany,98267,3,3,10,High,Bronze
30181,30182,64,Female,France,88326,5,1,6,Low,Gold
30182,30183,39,Male,USA,118600,7,6,6,Medium,Silver
